12/27/1 211106232535042 11 17329851366121668608 8 33794589391323136 6 1009936614484344832 10 72905317502943232 0 35665945296896 5 8856256118784 9 552981250048 7 272113664 3 201720320 4 8421600 2 5148 1 4311810305 
12/27/2 211106232535044 10 13898108450065350656 2 505810533149048832 4 4037485862030671872 0 570655124750336 6 36146981634048 8 4521295161065472 7 17414881280 11 2155905216 9 1077960736 5 3149848 3 787970 1 4311810305 
12/27/3 211106232535048 10 13898108450065350656 9 3466645813168439296 11 1081145385545629696 7 570663714684928 0 35665945296896 2 26423041458176 3 552983330816 8 8690729472 6 8446080 4 1052784 5 787462 1 4311810305 
12/27/4 211106232535056 10 16194944260024303616 8 1081426860522340352 5 1160807202001256448 6 9042864663166976 11 553782345728 3 26439885783040 9 284782135083008 7 136053760 2 12615872 0 2125856 4 131598 1 4311810305 
12/27/5 211106232535072 9 8077205931688984576 8 1081426860522340352 5 9286457616010051584 2 1415071464947712 10 26508538150912 0 139320098816 6 8824946688 11 826789625856 7 4219072 4 1052700 3 787970 1 4311810305 
12/27/6 211106232535104 10 16194944260024303616 2 505810533149048832 7 1742910647978426368 6 2260716165791744 0 570655124750336 5 36148592246784 11 503447552 9 1086357632 8 538992672 4 1052700 3 787970 1 4311810305 
12/27/7 211106232535041 11 17329851366121668608 8 584905001604743168 4 504685732753833984 5 27056988294742016 6 30820819533824 10 827863334912 7 17281318912 9 2211925000192 2 806367232 3 6340736 1 124 0 132866 
12/28/1 211106232537090 9 8077205931688984576 11 1081145385545629696 5 9286457616010051584 10 30837865185280 7 1692156985081856 6 553522298880 4 481305821184 2 235536384 3 6340736 8 8312 0 265732 1 4311810305 
12/28/2 211106232537092 8 8651414884178722816 10 505247583195627520 5 9286457616010051584 9 3385396301922304 3 26439885783040 6 963150610432 0 69660049408 4 8624406528 11 2155905216 7 2121776 2 3594 1 4311810305 
12/28/3 211106232537096 11 8649163084365037568 2 505810533149048832 5 9286457616010051584 4 4521672849752064 0 570655124750336 7 8848035282944 6 553522298880 9 7389184 10 101057024 8 8432 3 527366 1 4311810305 
12/28/4 211106232537104 10 13898108450065350656 11 1081145385545629696 5 3463294501726978048 9 3943948208832512 8 36215164239872 7 4458209607680 6 3762307072 3 405807104 0 68027392 4 8421600 2 2574 1 4311810305 
12/28/5 211106232537120 11 17329851366121668608 9 1015561715972046848 6 74029018386530304 7 27074511761309696 0 8916486324224 2 6605760364544 5 276758003712 8 551915913216 3 2121920 10 3100 4 918018 1 4311810305 
12/28/6 211106232537152 10 13898108450065350656 5 580403601000628224 4 504685732753833984 11 3463285774353432576 6 36146981634048 3 13219942891520 0 34830024704 7 1081090048 8 2155921536 9 3128 2 393734 1 4311810305 
12/28/7 211106232537089 11 17298326168730075136 9 63103171341320192 6 1009936614484344832 10 72905317502943232 8 2260699120140288 2 826793787392 7 139319050240 4 30081613824 3 101451776 5 2154624 1 124 0 132866 
12/29/1 211106232541186 11 17329851366121668608 8 1081989810475761664 10 852121511526400 3 27074443041832960 5 6764247073685504 9 962877980672 6 8824946688 7 3227533312 4 8421600 2 1576984 0 265732 1 4311810305 
12/29/2 211106232541188 10 16194944260024303616 11 1081145385545629696 0 1168701695488688128 8 35699768164352 7 1702061179666432 5 3307225481216 6 553522298880 9 403570688 3 6340736 4 1052784 2 3594 1 4311810305 
12/29/3 211106232541192 10 16194944260024303616 8 1081426860522340352 0 1168701695488688128 3 1139197125591040 5 36148592246784 11 18186502144 9 284782135083008 6 1081098240 4 8421600 7 531472 2 393734 1 4311810305 
12/29/4 211106232541200 10 13898108450065350656 8 1081426860522340352 7 3465537505447641088 3 1139197125591040 5 36148592246784 11 18186502144 9 284782135083008 6 1081098240 4 8421600 0 531464 2 393734 1 4311810305 
12/29/5 211106232541216 10 13898108450065350656 6 4039746457937379328 0 292175423872172032 2 216457555625377792 8 8924942041088 7 36147518504960 9 236453888 3 811614208 11 2155905216 5 269328 4 131598 1 4311810305 
12/29/6 211106232541248 10 16194944260024303616 11 1081145385545629696 6 1160820396140789760 4 9043345699504128 0 570655124750336 3 8847733293056 7 69659525120 5 1081085952 8 2155921536 9 3128 2 393734 1 4311810305 
12/29/7 211106232541185 11 8649163084365037568 5 9286457616010051584 10 217019406067171328 4 4521672849752064 9 289369504557826048 6 553522298880 7 17281318912 8 1112413372416 2 403707904 3 6340736 1 124 0 132866 
12/3/1 211123412402178 11 17329851366121668608 8 1081426860522340352 6 31560519202635776 3 3404156719071232 7 289180148039680 9 826512769024 5 34594750464 10 2160115712 4 2105568 2 1576984 0 265732 1 4311810305 
12/3/2 211123412402180 10 16194944260024303616 3 1742928240164470784 4 504685732753833984 0 2282620499001344 11 1691057507008512 6 481575305216 9 470155264 8 552985460736 7 4219072 5 1577008 2 3594 1 4311810305 
12/3/3 211123412402184 10 16194944260024303616 11 1081145385545629696 0 1168701695488688128 3 1139197125591040 6 36146981634048 8 566257111793664 9 472907776 5 3225444352 4 8421600 7 531472 2 393734 1 4311810305 
12/3/4 211123412402192 10 16194944260024303616 8 2163979620951523328 6 74029018386530304 5 13546395571060736 11 32993938767872 9 103314096128 7 553518104576 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
12/3/5 211123412402208 10 16194944260024303616 11 1081145385545629696 6 1160820396140789760 0 570655124750336 9 9042590053695488 4 8830687641600 3 826246430720 8 2160099456 5 1077312 7 527384 2 393734 1 4311810305 
12/3/6 211123412402240 10 16194944260024303616 7 1742910647978426368 4 504685732753833984 5 3386598892765184 6 36146981634048 8 569555646676992 9 472907776 11 3229646976 3 4218928 0 531464 2 393734 1 4311810305 
12/3/7 211123412402177 11 17329851366121668608 8 33812181577367552 7 866384376361910272 2 216457555625377792 5 26422840131584 6 553522298880 4 481305821184 10 12935299072 9 800768 3 6340736 1 124 0 132866 
12/30/1 211106232549378 10 16194944260024303616 8 2163979620951523328 7 1702061179666432 9 72342376139456512 6 36146981634048 11 13528460056068096 5 34594750464 3 3227525120 4 8421600 2 1576984 0 265732 1 4311810305 
12/30/2 211106232549380 9 8077205931688984576 11 1081145385545629696 5 9286457616010051584 7 1156720592158720 10 965293899776 8 566257111793664 0 69660049408 6 17247895552 4 8421600 3 6303760 2 3594 1 4311810305 
12/30/3 211106232549384 10 16194944260024303616 11 1083115710382604288 9 1983518976507904 8 1166449964394479616 5 36148592246784 7 3324338241536 0 34830024704 3 1623228416 4 2105568 6 1055760 2 393734 1 4311810305 
12/30/4 211106232549392 10 16194944260024303616 8 2163979620951523328 5 74032316921413632 7 13537255880654848 9 3358664425472 6 36146981634048 11 504365056 3 3227525120 4 8421600 0 531464 2 393734 1 4311810305 
12/30/5 211106232549408 10 16194944260024303616 8 2163979620951523328 5 74032316921413632 4 9043345699504128 9 4530022400393216 7 3324338241536 6 70599573504 0 68027392 11 2155905216 3 6303760 2 2574 1 4311810305 
12/30/6 211106232549440 10 16194944260024303616 3 1732764354677309440 4 504685732753833984 7 13537255880654848 6 36146981634048 8 565174780035072 9 34763444224 0 68027392 11 3229646976 5 6299696 2 2574 1 4311810305 
12/30/7 211106232549377 10 16194944260024303616 7 1742910647978426368 2 433478061204176896 8 72903122774654976 5 36148592246784 11 2260630467772416 6 70599573504 3 25820200960 9 800768 4 14712960 1 124 0 132866 
12/31/1 211106232533122 11 17298326168730075136 8 1081426860522340352 4 63085716594229248 7 3404122359332864 5 289188737974272 10 827859140608 6 8824946688 9 69526888448 3 8437856 2 1576984 0 265732 1 4311810305 
12/31/2 211106232533124 10 16194944260024303616 8 1081426860522340352 7 1160811600047767552 3 9060078892089344 5 289188737974272 0 139320098816 6 8824946688 11 826789625856 9 1847296 4 4210800 2 3594 1 4311810305 
12/31/3 211106232533128 10 13898108450065350656 5 580403601000628224 4 504685732753833984 11 3463285774353432576 7 36147518504960 3 13219942891520 0 34830024704 9 2155921472 8 543170592 6 1055760 2 393734 1 4311810305 
12/31/4 211106232533136 8 1081426860522340352 5 9286457616010051584 4 8074971724061343744 10 828391817216 6 9036745408512 11 3382115014017024 9 284782135083008 7 275783680 3 8437856 0 531464 2 393734 1 4311810305 
12/31/5 211106232533152 9 8077205931688984576 11 1081145385545629696 5 9286457616010051584 6 1156703412289536 10 103548977152 8 566257111793664 4 964228546560 3 1613762560 0 4251712 7 527384 2 393734 1 4311810305 
12/31/6 211106232533184 8 1081989810475761664 5 9286457616010051584 4 8074971724061343744 10 847732054949888 9 2260699254358016 6 4415461261312 7 139052711936 11 826789625856 3 4218928 0 531464 2 393734 1 4311810305 
12/31/7 211106232533121 11 17329851366121668608 10 1012184016251518976 9 31551585670660096 3 72908616037826560 6 35425427128320 5 825713754112 7 17281318912 8 1112413372416 4 2155929600 2 403707904 1 124 0 132866 
12/4/1 211140592271362 8 8651414884178722816 5 9286457616010051584 10 217018306555543552 3 2278394251182080 9 289362881718255616 6 276761149440 7 17414881280 11 551911735296 4 2105568 2 1576984 0 265732 1 4311810305 
12/4/2 211140592271364 10 13898108450065350656 8 4325707442089361408 3 217866030020558848 7 4565309717479424 9 284782135083008 5 825713754112 0 69660049408 6 17247895552 4 2155929600 11 4336 2 3594 1 4311810305 
12/4/3 211140592271368 10 16194944260024303616 8 1081426860522340352 7 1166458691768025088 0 35665945296896 11 3382115014017024 9 284782135083008 3 552983330816 5 403180544 6 8446080 4 1052784 2 393734 1 4311810305 
12/4/4 211140592271376 10 13898108450065350656 6 4039746457937379328 4 504685732753833984 3 35390933172224 9 2265011200196608 11 1691057507008512 7 826248527872 8 2155921536 5 3154016 0 531464 2 393734 1 4311810305 
12/4/5 211140592271392 10 13898108450065350656 8 4325707442089361408 3 217866030020558848 0 4565240998002688 9 284782135083008 4 962611642368 5 17650679808 11 3229646976 6 4223040 7 527384 2 393734 1 4311810305 
12/4/6 211140592271424 8 8651414884178722816 10 506092008125759488 5 9286457616010051584 7 2282603319132160 9 284782135083008 4 962611642368 6 69190287360 11 3229646976 3 4218928 0 531464 2 393734 1 4311810305 
12/4/7 211140592271361 8 8651414884178722816 2 505810533149048832 5 9286457616010051584 7 2282603319132160 10 566261373206528 6 553522298880 4 481305821184 11 251723776 9 800768 3 6340736 1 124 0 132866 
12/5/1 211174952009730 8 8651414884178722816 5 9286457616010051584 10 3947246743715840 4 504685732753833984 9 26448408608768 7 139319050240 2 235536384 11 826789625856 6 4210912 3 2109464 0 265732 1 4311810305 
12/5/2 211174952009732 8 1081426860522340352 5 9286457616010051584 4 8074971724061343744 10 3390911039930368 9 284782135083008 0 139320098816 3 34561458176 11 826789625856 6 4210912 7 1585168 2 3594 1 4311810305 
12/5/3 211174952009736 11 17329851366121668608 0 584350847744344064 4 504685732753833984 7 27074511761309696 3 569598562795520 9 826512769024 5 8825339904 8 2160099456 10 2121824 6 1055760 2 393734 1 4311810305 
12/5/4 211174952009744 10 16194944260024303616 8 1081426860522340352 7 1166458691768025088 6 36146981634048 11 3382115014017024 9 284782135083008 3 34765537280 5 3225444352 4 8421600 0 531464 2 393734 1 4311810305 
12/5/5 211174952009760 11 17329851366121668608 9 31551585670660096 7 580405800023883776 4 504685732753833984 5 36148592246784 6 2259186352128 8 2014314496 0 68027392 10 8437952 3 6303760 2 2574 1 4311810305 
12/5/6 211174952009792 11 17329851366121668608 0 584350847744344064 4 504685732753833984 7 27074511761309696 3 569598562795520 9 826512769024 5 8825339904 8 2155921536 6 7348256 10 7192 2 393734 1 4311810305 
12/5/7 211174952009729 11 17329851366121668608 10 583242540023545856 4 505533456218849280 2 27057194453172224 5 846649723191296 6 553522298880 7 34830548992 8 1103856992256 9 800768 3 6340736 1 124 0 132866 
12/6/1 211243671486466 9 8077205931688984576 5 9286457616010051584 2 865830222501511168 10 217018306555543552 4 17662784569344 7 34562637824 8 2224826744832 11 826789625856 6 4210912 3 2109464 0 265732 1 4311810305 
12/6/2 211243671486468 10 13898108450065350656 8 4325707442089361408 3 217866030020558848 7 4565206638264320 9 284782135083008 5 825713754112 0 69660049408 6 17247895552 4 2155929600 11 4336 2 3594 1 4311810305 
12/6/3 211243671486472 11 17329851366121668608 10 505247583195627520 0 584350847744344064 3 27074443041832960 9 7748121001984 7 826248527872 5 8825339904 4 269491200 8 2155921536 6 2105456 2 393734 1 4311810305 
12/6/4 211243671486480 11 17329851366121668608 9 1015561715972046848 6 74029018386530304 3 27074443041832960 10 52009369600 4 15401786277888 7 826248527872 8 2155921536 5 3154016 0 531464 2 393734 1 4311810305 
12/6/5 211243671486496 10 13898108450065350656 2 3463320890006044672 6 580410198070394880 4 504685732753833984 7 6648676483072 5 825713754112 0 69660049408 8 8623882752 11 2155905216 9 28696 3 527366 1 4311810305 
12/6/6 211243671486528 11 17329851366121668608 0 584350847744344064 4 504685732753833984 3 27074443041832960 10 569572792991744 9 826512769024 6 34595143680 8 2155921536 5 6299696 7 1055752 2 393734 1 4311810305 
12/6/7 211243671486465 11 1081145385545629696 5 9286457616010051584 4 8074971724061343744 2 3951644790226944 6 4415461261312 10 827863334912 7 103885570048 8 1112413372416 9 800768 3 6340736 1 124 0 132866 
12/7/1 211381110439938 10 16194944260024303616 11 2166231420765208576 6 74029018386530304 3 9060078892089344 5 2267201566408704 7 17414881280 9 552981250048 8 138246365184 4 8421600 2 1576984 0 265732 1 4311810305 
12/7/2 211381110439940 11 17329851366121668608 3 871464120082235392 10 217018306555543552 5 27056988294742016 0 1141310249500672 7 34830548992 4 8624406528 8 552985460736 6 4210912 9 538980368 2 3594 1 4311810305 
12/7/3 211381110439944 8 8651414884178722816 5 9286457616010051584 4 504685732753833984 0 17832972648448 9 2265011200196608 11 1691057507008512 6 553522298880 7 135793664 10 49376 3 6303760 2 393734 1 4311810305 
12/7/4 211381110439952 11 17329851366121668608 9 1015561715972046848 6 74029018386530304 5 27056988294742016 8 33019708571648 10 26004684800 7 553518104576 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
12/7/5 211381110439968 8 8651414884178722816 5 9286457616010051584 4 504685732753833984 0 17832972648448 9 2265011200196608 11 1691057507008512 6 553522298880 7 135793664 10 4243648 3 2109464 2 393734 1 4311810305 
12/7/6 211381110440000 8 8651414884178722816 5 9286457616010051584 3 291634464151306240 10 217018306555543552 11 4655744548864 4 2207848071168 7 553518104576 0 272109568 6 8446080 9 3128 2 393734 1 4311810305 
12/7/7 211381110439937 10 218143106950758400 5 9286457616010051584 4 8074971724061343744 11 866951758721581056 2 6614350299136 6 553522298880 7 206562131968 8 1112413372416 9 800768 3 6340736 1 124 0 132866 
12/8/1 211655988346882 11 17329851366121668608 9 1015561715972046848 6 74029018386530304 3 27074443041832960 10 13245813358592 7 415542280192 8 2207713984512 5 807428096 4 8421600 2 1576984 0 265732 1 4311810305 
12/8/2 211655988346884 10 16194944260024303616 11 1081145385545629696 6 1160820396140789760 0 570655124750336 9 9042590053695488 3 8847733293056 7 278638100480 8 136183808 4 8421600 5 4222992 2 3594 1 4311810305 
12/8/3 211655988346888 10 16194944260024303616 8 1169810003209486336 11 1081145385545629696 9 61984968015872 0 570655124750336 3 103886618624 7 17415274496 5 3225444352 4 8421600 6 1055760 2 393734 1 4311810305 
12/8/4 211655988346896 10 16194944260024303616 3 1742928240164470784 4 504685732753833984 7 17832838430720 9 2265011200196608 11 1691057507008512 6 276761149440 8 2155921536 5 3154016 0 531464 2 393734 1 4311810305 
12/8/5 211655988346912 11 17329851366121668608 8 1081426860522340352 6 31560519202635776 3 3404156719071232 5 289188737974272 7 278644391936 0 34830024704 9 8623883264 10 57536 4 7344144 2 2574 1 4311810305 
12/8/6 211655988346944 10 13898108450065350656 9 4038602965844492288 4 504685732753833984 7 4556479264718848 6 578351706144768 8 17683185664 5 412856877056 11 3229646976 3 4218928 0 531464 2 393734 1 4311810305 
12/8/7 211655988346881 9 8077205931688984576 10 1010495166391255040 5 9286457616010051584 8 33002528702464 11 72340181411168256 7 278644391936 6 240787652608 2 117768192 4 134756352 3 6340736 1 124 0 132866 
12/9/1 211106249310210 10 16194944260024303616 6 1009936614484344832 9 1166467625300000768 7 2278239632359424 8 72903122774654976 5 825713754112 0 69660049408 11 2207646941184 4 2155929600 3 67901440 1 248 2 1797 
12/9/2 211106249310212 11 17329851366121668608 8 1081426860522340352 10 7907687626964992 5 27056988294742016 3 6648743591936 9 282587406794752 7 826248527872 4 2155929600 0 272109568 6 67374592 1 248 2 196867 
12/9/3 211106249310216 1 17870283321406128128 9 63103171341320192 7 296120471592632320 5 216742329136971776 4 282604553109504 10 963683287040 6 34595143680 8 68991062016 11 2155905216 3 4218928 0 265732 2 196867 
12/9/4 211106249310224 1 17870283321406128128 5 296129267685654528 4 63085716594229248 11 216455360897089536 9 826512769024 0 8916486324224 8 569555646676992 6 2162196480 7 67896832 10 24800 3 1054732 2 196867 
12/9/5 211106249310240 11 17298326168730075136 9 63103171341320192 7 580405800023883776 4 504685732753833984 10 828391817216 6 9036745408512 0 2229121581056 3 271605760 8 531968 5 67567872 2 12615872 1 31 
12/9/6 211106249310272 10 13898108450065350656 11 1083115710382604288 5 3463294501726978048 9 6717328850944 4 1971428643569664 7 36147518504960 6 8824946688 3 806881280 2 329472 8 2160099456 0 2125856 1 31 
12/9/7 211106249310209 11 17298326168730075136 9 63103171341320192 7 580405800023883776 4 504685732753833984 10 828391817216 6 9036745408512 0 2229121581056 3 271605760 8 531968 5 67567872 2 12615872 1 62 
2/1/1 864691132750102530 4 16177070599003176960 7 1168719287674732544 3 145817232075653120 9 72342376139456512 8 18085180644261888 6 17712713564160 10 50790400 11 551911735296 0 544219136 5 201857024 1 248 2 1797 
2/1/2 864691132750102532 4 16177070599003176960 0 1168701695488688128 10 217018306555543552 7 1141301659566080 8 18120227577397248 9 51657048064 5 206701592576 11 551911735296 6 269498368 3 135005696 1 248 2 196867 
2/1/3 864691132750102536 4 16177070599003176960 7 1160811600047767552 10 217018306555543552 5 27092791142121472 6 2207730630656 8 35323423752192 9 4449720860672 1 17661175009280 11 2155905216 3 4218928 0 265732 2 196867 
2/1/4 864691132750102544 9 220113431787732992 4 8088535299501588480 3 13537221520916480 5 289188737974272 1 9259542123265392640 0 35665945296896 11 9093251072 8 1089470464 7 17236480 10 49376 6 538632 2 1287 
2/1/5 864691132750102560 8 17311836967612186624 9 220113431787732992 10 13572371533266944 7 289180148039680 11 36170087484358656 5 70850048950272 3 51640401920 6 538996736 0 136054784 4 16844544 2 12615872 1 31 
2/1/6 864691132750102592 9 220113431787732992 5 13853178006907912192 10 3472292904888696832 4 36170496579993600 3 284799281397760 6 70599573504 11 13228634013696 7 67505152 2 50397952 8 2160099456 0 2125856 1 31 
2/1/7 864691132750102529 11 17329851366121668608 9 220113431787732992 10 247115238342656 4 31542858297114624 7 289180148039680 5 141205438464 8 8847767371776 2 117768192 6 269498368 3 6340736 1 124 0 132866 
2/10/1 864691128488689666 8 17311836967612186624 9 15868151812063232 10 217018306555543552 4 36170496579993600 7 1141327429369856 6 17661845045248 5 25837699072 11 3229646976 2 6307936 0 1062928 3 132620 1 4311810305 
2/10/2 864691128488689668 8 17302829768357445632 9 220113431787732992 0 4565240998002688 7 289180148039680 11 54184484920098816 10 70782671650816 3 34765537280 6 17247895552 4 8421600 5 4222992 2 3594 1 4311810305 
2/10/3 864691128488689672 10 16194944260024303616 0 1168701695488688128 3 145817232075653120 8 35699768164352 9 72342376139456512 11 211658144219136 7 17650155520 5 1614856192 4 2105568 6 1055760 2 393734 1 4311810305 
2/10/4 864691128488689680 11 17329851366121668608 10 218143106950758400 8 33812181577367552 5 70850048950272 6 30820819533824 3 3324371795968 9 141290469588992 7 540041216 4 8421600 0 531464 2 393734 1 4311810305 
2/10/5 864691128488689696 4 16177070599003176960 0 1168701695488688128 3 145817232075653120 9 72342376139456512 8 18085592961122304 6 35425427128320 5 17650679808 10 6320128 11 2155905216 7 527384 2 393734 1 4311810305 
2/10/6 864691128488689728 8 17302829768357445632 5 148064633842827264 4 72346765596033024 6 4626813649158144 11 54184484920098816 10 60330868736 3 413123215360 9 1086357632 7 2121776 0 531464 2 393734 1 4311810305 
2/10/7 864691128488689665 2 16185937060769562624 5 1160807202001256448 10 217019406067171328 7 18225917058875392 6 553522298880 11 52845547094016 9 8847700000768 8 1112413372416 4 134756352 3 6340736 1 124 0 132866 
2/11/1 864691128522244098 7 1159729680606035968 10 217018306555543552 11 13871228139545296896 9 2332935250600001536 3 1139197125591040 6 138380574720 8 2224826744832 5 3225444352 4 8421600 2 1576984 0 265732 1 4311810305 
2/11/2 864691128522244100 8 17311836967612186624 10 218143106950758400 3 13616626876284928 0 2282620499001344 11 36170087484358656 7 3324338241536 5 206701592576 9 403570688 6 8446080 4 1052784 2 3594 1 4311810305 
2/11/3 864691128522244104 11 17298326168730075136 10 27144743066533888 3 217866030020558848 6 2260716165791744 8 36170361288523776 9 284782135083008 0 139320098816 7 135793664 4 8421600 5 4222992 2 393734 1 4311810305 
2/11/4 864691128522244112 8 17311836967612186624 3 217866030020558848 10 36240727885217792 6 15780259601317888 7 8848035282944 9 284782135083008 11 35322351058944 5 3225444352 4 8421600 0 531464 2 393734 1 4311810305 
2/11/5 864691128522244128 11 17329851366121668608 8 33794589391323136 3 217866030020558848 10 211933013737472 6 35323690090496 0 8916486324224 9 284782135083008 4 14712960 5 1077312 7 527384 2 393734 1 4311810305 
2/11/6 864691128522244160 6 1160820396140789760 10 217018306555543552 11 13871228139545296896 9 2332935250600001536 7 35392141131776 4 15401786277888 3 51943309312 8 2155921536 5 6299696 0 531464 2 393734 1 4311810305 
2/11/7 864691128522244097 4 16177070599003176960 10 3953843813482496 7 18120776259469312 8 1166449964394479616 11 216455360897089536 5 141205438464 2 51674611712 9 2207663587328 6 269498368 3 6340736 1 124 0 132866 
2/12/1 864691128589352962 6 8079492915874758656 10 217018306555543552 8 9277556519627390976 7 1141301659566080 11 6773060615012352 9 70781600006144 3 51640401920 5 3225444352 4 8421600 2 1576984 0 265732 1 4311810305 
2/12/2 864691128589352964 9 220113431787732992 4 16177070599003176960 7 1166458691768025088 5 289188737974272 8 18085592961122304 6 35425427128320 10 8690991104 0 272109568 11 2155905216 3 4218928 2 3594 1 4311810305 
2/12/3 864691128589352968 6 16158985831749517312 0 1168701695488688128 10 217018306555543552 11 36170087484358656 7 8916419215360 9 1132505600098304 8 35597227917312 3 270011392 4 8421600 5 4222992 2 393734 1 4311810305 
2/12/4 864691128589352976 11 152559437377175552 10 9277626338615754752 6 8079492915874758656 8 18107582119936 9 72342376139456512 5 13211420065792 7 553518104576 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
2/12/5 864691128589352992 8 17311836967612186624 3 217866030020558848 4 36170496579993600 7 9130413276528640 5 6764247073685504 9 284782135083008 10 1885339648 0 68027392 11 2155905216 6 1077264 2 2574 1 4311810305 
2/12/6 864691128589353024 11 17298326168730075136 9 220113431787732992 10 27144743066533888 4 36170496579993600 7 289180148039680 3 8847733293056 6 70599573504 8 2155921536 5 6299696 0 531464 2 393734 1 4311810305 
2/12/7 864691128589352961 4 16177070599003176960 10 3953843813482496 7 18120776259469312 8 1166449964394479616 11 216455360897089536 5 141205438464 2 51607502848 9 2207663587328 6 269498368 3 6340736 1 124 0 132866 
2/13/1 864691128723570690 8 17302829768357445632 9 220113431787732992 10 54254576638885888 7 4565206638264320 5 289188737974272 3 207773237248 6 8824946688 11 551911735296 4 2105568 2 1576984 0 265732 1 4311810305 
2/13/2 864691128723570692 4 16177070599003176960 7 1159729680606035968 10 217018306555543552 5 27092791142121472 0 1141310249500672 9 242128781312 6 8824946688 8 3936256 11 2155905216 3 4218928 2 3594 1 4311810305 
2/13/3 864691128723570696 10 16194944260024303616 0 1168701695488688128 3 145817232075653120 8 35699768164352 9 72342376139456512 11 211658144219136 7 17415274496 5 1614856192 4 2105568 6 1055760 2 393734 1 4311810305 
2/13/4 864691128723570704 8 17311836967612186624 5 148064633842827264 3 13616626876284928 9 72342376139456512 11 36170087484358656 7 17833241083904 6 4415461261312 10 7364608 4 8421600 0 531464 2 393734 1 4311810305 
2/13/5 864691128723570720 10 16194944260024303616 0 1168701695488688128 3 217866030020558848 4 246428580446208 7 8916419215360 9 284782135083008 5 825713754112 11 2155905216 6 1077264 8 134745096 2 393734 1 4311810305 
2/13/6 864691128723570752 4 16177070599003176960 0 1168701695488688128 3 217866030020558848 7 18120776259469312 6 9036745408512 9 284782135083008 10 543186944 8 17247372288 11 3229646976 5 1577008 2 2574 1 4311810305 
2/13/7 864691128723570689 8 17302829768357445632 9 220113431787732992 11 297967651127296 2 54184757650522112 6 4626813649158144 5 141205438464 7 34594881536 4 30081613824 10 1587200 3 6340736 1 124 0 132866 
2/14/1 864691128992006146 9 8077205931688984576 6 9286563169126318080 10 217018306555543552 7 1141301659566080 5 52845680263168 8 70782138974208 3 51640401920 11 551911735296 4 2105568 2 1576984 0 265732 1 4311810305 
2/14/2 864691128992006148 8 17311836967612186624 10 217018306555543552 6 36275637379399680 4 15771429148557312 5 18074296123392 9 1132505600098304 7 17381588992 0 272109568 11 2155905216 3 4218928 2 3594 1 4311810305 
2/14/3 864691128992006152 8 1186698501812125696 4 16177070599003176960 10 217018306555543552 7 1132548516216832 0 71331890593792 6 61641639067648 5 8825339904 9 3152896 11 2155905216 3 4218928 2 393734 1 4311810305 
2/14/4 864691128992006160 10 6944585809777393664 5 148064633842827264 8 9259612489862086656 11 1157442799499476992 9 72342376139456512 6 4415461261312 7 415542280192 3 271605760 4 8421600 0 531464 2 393734 1 4311810305 
2/14/5 864691128992006176 9 220113431787732992 4 16177070599003176960 7 1184481886370529280 11 297967651127296 0 71331890593792 6 17712713564160 5 8825339904 8 2160099456 3 3170368 10 7192 2 393734 1 4311810305 
2/14/6 864691128992006208 8 17311836967612186624 10 218143106950758400 4 36170496579993600 7 9130413276528640 5 6764247073685504 6 7705204883456 9 472907776 11 3229646976 3 4218928 0 531464 2 393734 1 4311810305 
2/14/7 864691128992006145 5 6926589003453956096 7 1160811600047767552 9 9277485876005306368 10 569572792991744 11 216455360897089536 8 141290473783296 6 240787652608 2 117768192 4 134756352 3 6340736 1 124 0 132866 
2/15/1 864691129528877058 10 16167922662260080640 9 220113431787732992 5 36275225062539264 8 1157451561232760832 7 289180148039680 3 51640401920 11 826789625856 4 941629440 6 4210912 2 1576984 0 265732 1 4311810305 
2/15/2 864691129528877060 8 1186698501812125696 10 218143106950758400 4 16177070599003176960 9 123969936031744 5 9037148061696 6 7705204883456 7 17381588992 0 272109568 11 2155905216 3 4218928 2 3594 1 4311810305 
2/15/3 864691129528877064 4 16177070599003176960 0 1168701695488688128 3 145817232075653120 7 18120776259469312 9 72342376139456512 11 258234908672 8 503840768 5 2162171904 10 49376 6 1055760 2 393734 1 4311810305 
2/15/4 864691129528877072 8 17302829768357445632 5 148064633842827264 7 4556479264718848 9 72342376139456512 11 54184484920098816 3 70781866344448 6 4415461261312 10 7364608 4 8421600 0 531464 2 393734 1 4311810305 
2/15/5 864691129528877088 4 16177070599003176960 0 1168701695488688128 3 217866030020558848 7 18120776259469312 6 9036745408512 9 284782135083008 10 808976384 8 17247372288 11 2155905216 5 4222992 2 2574 1 4311810305 
2/15/6 864691129528877120 11 17298326168730075136 3 217866030020558848 4 63191682027356160 7 2278239632359424 10 105965969997824 9 284782135083008 6 69190287360 8 2155921536 5 6299696 0 531464 2 393734 1 4311810305 
2/15/7 864691129528877057 10 13898108450065350656 9 3466645813168439296 5 216742329136971776 4 282604553109504 7 53189411864576 11 211658144219136 8 8899306979328 2 117768192 6 269498368 3 6340736 1 124 0 132866 
2/16/1 864691130602618882 8 17311836967612186624 10 217018306555543552 5 36275225062539264 3 13537221520916480 7 3384313970163712 6 8824946688 11 825711673344 9 69526888448 4 8421600 2 1576984 0 265732 1 4311810305 
